run,seed,status,screenshotIndex,screenshotFile,size,river,shore,walls,retries,rejectDistinct,rejectDistance,rejectSide,timeout,cityGenerationMs,navMeshGenerationMs,pathfindingUntilFoundMs,pathfindingMsByRetry,startX,startY,startWardType,startArea,goalX,goalY,goalWardType,goalArea,straightLineDistance,selectedRouteIndexes,route1Length,route2Length,route3Length,route4Length,route1Side,route2Side,route3Side,route4Side,route1SideLabel,route2SideLabel,route3SideLabel,route4SideLabel,candidateRouteLengths,reason,failedAttempts
827,1961423824,ok,827,route-stress-0827.png,32,false,true,true,1,0,0,1,0,269,17,111,103|4,-12.033536,-46.603568,generic,inner,-19.57865,-0.287464,cathedral,inner,46.927,3|4,,,77.07,78.235,-1.032356,-8.194719,5.331417,-12.816621,L,L,R,L,54.55|74.906|77.07|78.235,ok,"-22.182106,20.412435>2.164233,-83.180552:side"
828,1260778820,ok,828,route-stress-0828.png,32,true,true,true,1,0,0,1,0,514,22,590,380|208,68.579537,-26.996765,gate,inner,49.925712,62.677277,generic,inner,91.594,1|2,107.533,113.141,,,-0.651965,13.182084,18.390555,-20.972062,L,R,R,L,107.533|113.141|131.783|147.929,ok,"12.189504,-5.130584>-100.085755,14.986769:side"
829,602304119,ok,829,route-stress-0829.png,28,false,false,false,0,0,0,0,0,517,12,62,61,-18.871865,19.669888,generic,inner,4.920836,-17.94099,park,inner,44.505,3|4,,,83.521,92.778,0.807255,5.449714,-7.715659,10.195672,R,R,L,R,47.065|53.727|83.521|92.778,ok,
830,804167382,ok,830,route-stress-0830.png,38,false,true,true,2,0,0,2,1,489,15,498,411|49|37,-81.01317,89.655573,outerHighrise,outsideWall,13.557657,121.194857,outerHighrise,outsideWall,99.691,3|4,,,135.222,137.781,-1.459,-0.557148,7.237172,-5.428468,L,L,R,L,104.033|110.931|135.222|137.781,ok,"-5.906908,33.059002>78.803041,83.873468:side:timeout;-50.816578,48.864042>-48.399417,107.565163:side"
831,478018947,ok,831,route-stress-0831.png,39,false,true,true,0,0,0,0,0,329,16,102,101,-31.803185,-60.628046,generic,inner,14.492319,-1.571975,cathedral,inner,75.039,3|4,,,113.121,113.283,8.653389,1.566535,8.994899,-9.790405,R,R,R,L,108.089|108.504|113.121|113.283,ok,
832,1210144221,ok,832,route-stress-0832.png,27,false,false,true,0,0,0,0,0,386,7,141,140,-1.853138,3.027271,plaza,inner,74.762951,27.21851,outerHighrise,outsideWall,80.345,1|2,117.261,117.907,,,17.019715,-14.509567,17.832532,-20.421893,R,L,R,L,117.261|117.907|128.39|130.684,ok,
833,859852140,ok,833,route-stress-0833.png,40,false,false,false,0,0,0,0,0,421,8,65,65,59.589088,-51.157662,generic,inner,21.669022,-4.62258,park,inner,60.029,3|4,,,102.352,103.637,-7.727007,-2.067321,-13.324494,5.521081,L,L,L,R,72.722|76.788|102.352|103.637,ok,
834,873381097,ok,834,route-stress-0834.png,39,false,true,true,6,0,0,6,0,684,21,767,57|181|229|205|19|40|18,-60.888852,129.161055,gate,inner,14.051308,39.677437,generic,inner,116.719,3|4,,,182.907,188.521,-9.639909,11.563439,-8.401377,16.958836,L,R,L,R,153.172|159.909|182.907|188.521,ok,"6.254401,153.855722>-63.039792,150.229422:side;-38.008301,18.197110>47.621319,25.438662:side;130.273200,78.111971>57.092935,134.142878:side;1.912374,93.532912>-35.064923,151.797419:side;-94.329225,25.104311>-19.709926,-3.400925:side;-38.549556,5.113559>68.993900,37.360863:side"
835,1620698741,ok,835,route-stress-0835.png,28,false,true,false,1,0,0,1,0,253,9,163,74|88,70.858319,3.037955,generic,inner,-11.261477,4.756809,park,inner,82.138,2|3,,105.59,109.284,,3.322584,6.551992,-11.109805,-2.867508,R,R,L,L,100.729|105.59|109.284|118.34,ok,"-3.467789,-91.792191>20.177415,-37.116865:side"
836,386836355,ok,836,route-stress-0836.png,39,false,true,true,0,0,0,0,0,588,21,83,82,-65.12912,40.865842,generic,inner,-33.471346,95.154549,gate,inner,62.845,1|2,76.259,79.658,,,3.18297,-7.115084,2.019028,-10.207802,R,L,R,L,76.259|79.658|84.181|92.545,ok,
837,2116652577,ok,837,route-stress-0837.png,40,true,false,false,4,0,0,4,0,646,15,855,173|312|127|129|110,-35.196862,1.661057,generic,inner,-79.754472,-80.693032,generic,inner,93.635,3|4,,,155.325,155.389,-1.539366,-0.001894,8.438465,-11.90316,L,L,R,L,115.015|131.401|155.325|155.389,ok,"-46.106548,27.781421>-22.576330,-71.485470:side;10.964245,31.826572>-92.113493,18.531887:side;64.410041,17.454551>5.298984,-23.971021:side;65.602490,-25.129538>-20.262319,14.531985:side"
838,1379483898,ok,838,route-stress-0838.png,36,false,false,true,0,0,0,0,0,435,11,72,71,-58.524,93.039056,outerHighrise,outsideWall,48.921181,82.810256,outerHighrise,outsideWall,107.931,3|4,,,135.423,137.781,0.340348,-0.166235,-3.098585,8.072589,R,L,L,R,110.121|112.284|135.423|137.781,ok,
839,865381949,ok,839,route-stress-0839.png,29,false,true,true,2,0,0,2,1,622,12,586,405|121|56,-103.694603,3.537668,generic,inner,-123.638591,41.099944,gate,inner,42.529,1|2,84.871,85.214,,,-3.707174,6.361958,-12.452404,-5.748729,L,R,L,L,84.871|85.214|107.341|108.72,ok,"85.181266,107.005190>120.610217,62.500414:side:timeout;1.503730,16.449548>-67.739881,50.213297:side"
840,2104557012,ok,840,route-stress-0840.png,33,true,false,true,2,0,0,2,0,614,20,1007,390|310|299,9.749501,-25.789105,park,inner,24.875434,88.90546,outerHighrise,outsideWall,115.688,1|2,172.739,173.655,,,-4.665858,16.241382,17.971067,14.225683,L,R,R,R,172.739|173.655|175.762|177.873,ok,"52.002818,-14.523670>-30.140874,68.732015:side;59.633960,65.976169>-38.181521,10.782246:side"
841,1436540813,ok,841,route-stress-0841.png,31,false,false,true,1,0,0,1,0,790,15,185,87|94,30.363249,70.740303,outerHighrise,outsideWall,84.078689,5.44336,outerHighrise,outsideWall,84.552,3|4,,,128.704,129.723,1.743882,-3.874368,7.009035,-7.052967,R,L,R,L,109.728|112.674|128.704|129.723,ok,"77.140827,24.913256>-2.432445,-16.383657:side"
842,1096971419,ok,842,route-stress-0842.png,29,false,true,true,4,0,0,4,0,413,11,249,95|62|6|51|29,53.171363,-19.100894,generic,inner,0.152948,-2.291454,plaza,inner,55.619,3|4,,,87.128,88.706,-4.161257,13.534367,2.238511,-11.71997,L,R,R,L,67.026|80.428|87.128|88.706,ok,"96.269343,55.984718>55.394821,-14.926128:side;72.184418,-42.674851>123.516606,-15.369321:side;97.438854,57.239718>56.287728,-14.227053:side;51.839351,-29.744741>113.135537,-44.778395:side"
843,1136272102,ok,843,route-stress-0843.png,36,false,true,true,3,0,0,3,0,504,15,336,92|117|54|70,-105.973536,23.588804,outerHighrise,outsideWall,-28.25337,15.380846,generic,inner,78.152,3|4,,,111.006,115.94,-1.927177,5.555724,-8.087338,14.572097,L,R,L,R,87.631|103.721|111.006|115.94,ok,"3.770543,-4.505201>-49.338926,22.734665:side;-10.281963,-7.781396>80.679159,58.167826:side;-19.416662,72.800180>3.408141,-0.171458:side"
844,525386581,ok,844,route-stress-0844.png,30,false,true,true,4,0,0,4,1,285,10,611,413|0|178|8|6,-3.714355,-2.285106,plaza,inner,64.122132,-49.059945,generic,inner,82.399,3|4,,,121.251,122.071,7.262407,1.852285,-4.851798,12.78168,R,R,L,R,98.931|116.638|121.251|122.071,ok,"-12.148514,-8.644533>84.800096,41.112603:side:timeout;72.203094,52.087352>-1.743611,41.804951:side;-22.424959,16.347113>-5.099586,100.691573:side;-20.801274,-52.777911>20.564661,29.351361:side"
845,382886449,ok,845,route-stress-0845.png,29,false,false,true,4,0,0,4,0,275,13,205,57|36|59|3|48,46.34728,67.958457,outerHighrise,outsideWall,-11.51317,87.558829,outerHighrise,outsideWall,61.09,3|4,,,134.613,141.388,1.37283,-4.965242,10.88314,-10.255535,R,L,R,L,61.924|98.152|134.613|141.388,ok,"-22.829049,11.068516>25.267640,31.471562:side;-54.205336,69.886340>-6.869207,43.402176:side;46.004788,68.643989>56.831256,16.035085:side;-38.028523,80.995739>8.807031,16.717376:side"
846,559986170,ok,846,route-stress-0846.png,25,true,false,true,2,0,0,2,1,341,19,863,423|426|10,62.923984,-5.926693,gate,inner,4.251552,1.186601,plaza,inner,59.102,3|4,,,93.84,96.352,-3.311298,2.543927,10.648114,-8.724347,L,R,R,L,75.229|80.256|93.84|96.352,ok,"-61.301200,-29.183890>-34.203081,58.636537:side:timeout;-15.692844,-45.910739>77.894204,13.580804:side"
847,2047900243,ok,847,route-stress-0847.png,32,false,false,true,2,0,0,2,0,360,11,175,50|60|62,-31.854542,-2.225668,generic,inner,32.677187,21.967158,generic,inner,68.918,3|4,,,95.259,96.033,-5.676665,-4.370799,-7.637994,6.50352,L,L,L,R,81.9|83.775|95.259|96.033,ok,"-17.844987,36.831119>-62.335817,46.617614:side;19.783721,-70.243551>-25.044789,-61.584800:side"
848,1872326318,ok,848,route-stress-0848.png,31,false,false,true,1,0,0,1,0,410,9,89,63|24,-45.224189,31.576156,gate,inner,-0.938424,-18.935542,park,inner,67.176,1|2,82.575,83.819,,,7.375744,-5.337259,-7.38085,5.957615,R,L,L,R,82.575|83.819|86.285|87.635,ok,"-79.343722,20.484747>-30.641637,23.732063:side"
849,1767511010,ok,849,route-stress-0849.png,30,true,true,false,2,0,0,2,0,475,7,125,33|85|6,33.252988,-36.002165,generic,inner,8.888424,8.181534,park,inner,50.456,3|4,,,74.187,74.865,5.981615,10.22868,-6.07619,10.51056,R,R,L,R,63.721|69.382|74.187|74.865,ok,"0.221887,-43.235004>40.563870,-29.994348:side;51.229432,-9.241550>-13.120722,-0.417230:side"
850,491189336,ok,850,route-stress-0850.png,33,true,false,false,10,0,0,10,0,573,13,774,150|345|92|69|9|9|35|10|8|5|28,59.302728,-43.635503,generic,inner,-50.823744,-26.052689,generic,inner,111.521,1|2,151.482,151.606,,,-8.701554,6.694401,-9.282147,-13.244186,L,R,L,L,151.482|151.606|151.945|152.911,ok,"50.302891,54.808072>-54.726073,79.572580:side;6.497948,-45.287171>-68.006992,34.646016:side;67.364894,28.742780>10.857288,-46.476006:side;63.193193,-16.806545>-34.344390,2.065829:side;-8.805594,58.342428>24.016853,86.947146:side;-16.891369,-9.411252>-10.843694,49.494521:side;-88.750003,41.115718>-9.937271,7.145049:side;-68.667621,-2.105799>6.671496,12.183010:side;34.217307,24.005781>-44.363550,66.356260:side;12.029682,-40.738884>65.089985,-16.574167:side"
851,1722954170,ok,851,route-stress-0851.png,27,false,true,true,0,0,0,0,0,124,10,114,114,69.520111,15.450657,generic,inner,0.820224,2.466128,plaza,inner,69.916,3|4,,,141.088,152.296,4.426129,9.444098,-13.974083,18.351238,R,R,L,R,84.622|111.164|141.088|152.296,ok,
852,961973823,ok,852,route-stress-0852.png,37,true,true,true,4,0,0,4,1,717,15,1009,244|194|124|375|60,27.629566,72.225185,generic,inner,-0.031464,150.641433,outerHighrise,outsideWall,83.152,2|3,,114.593,130.166,,0.580929,-10.125983,6.49101,11.274001,R,L,R,R,83.923|114.593|130.166|153.927,ok,"-8.861409,56.951777>1.767158,144.999409:side;23.518509,-38.908865>-28.009868,-38.461864:side;-12.500723,6.363308>-45.885261,115.153223:side;72.663702,28.813702>126.182011,17.090294:side:timeout"
853,143666247,ok,853,route-stress-0853.png,30,true,false,true,1,0,0,1,0,504,14,330,166|161,4.674155,-16.474674,generic,inner,11.669323,45.272409,generic,inner,62.142,3|4,,,101.606,104.495,-3.391186,-15.55265,-13.626229,5.043252,L,L,L,R,63.524|92.092|101.606|104.495,ok,"-16.011280,63.719714>-28.315314,8.453101:side"
854,1975244668,ok,854,route-stress-0854.png,26,true,true,true,2,0,0,2,0,118,9,229,80|136|8,47.941998,-39.298307,park,inner,-20.306391,-72.620116,generic,inner,75.949,1|2,97.073,99.057,,,5.951499,-5.792227,-9.250248,-14.171326,R,L,L,L,97.073|99.057|102.324|120.073,ok,"-128.815170,-25.914618>-48.162860,-65.464296:side;53.937685,-40.551025>-47.876777,-66.427045:side"
855,1842941630,ok,855,route-stress-0855.png,32,true,true,true,5,0,0,5,0,435,14,620,253|85|46|109|63|53,-38.614856,-64.733472,gate,inner,-17.435803,20.099524,generic,inner,87.437,3|4,,,125.63,126.484,-7.689489,-6.519161,-3.292693,7.553115,L,L,L,R,108.956|115.953|125.63|126.484,ok,"25.169565,-58.110359>39.601035,57.655530:side;4.031799,25.531634>101.740271,-26.737906:side;-71.845944,-48.771372>-37.696119,-26.870712:side;87.593681,33.462813>2.814715,72.351188:side;-12.225260,5.731091>36.729320,84.570894:side"
856,1292722116,ok,856,route-stress-0856.png,29,false,false,true,7,0,0,7,0,368,10,437,133|30|12|34|39|164|15|4,-14.860673,2.441032,park,inner,32.830854,1.840093,generic,inner,47.695,3|4,,,72.359,79.401,2.548391,9.150049,13.541793,-6.251643,R,R,R,L,53.803|65.687|72.359|79.401,ok,"45.986013,-63.115997>-35.079918,2.228276:side;-24.151473,-5.361780>54.480126,8.484096:side;16.157511,-2.992025>-55.333792,-21.596801:side;1.201787,-2.616039>60.998788,29.984972:side;-57.462490,-19.512380>-12.490122,-63.584882:side;-77.678942,-17.170788>15.756322,53.128960:side;18.616457,-22.804285>-86.315090,-4.506493:side"
857,1598161306,ok,857,route-stress-0857.png,31,false,false,true,0,0,0,0,0,457,11,85,85,-28.650325,-20.504489,generic,inner,-73.133439,0.098032,gate,inner,49.023,2|3,,86.041,92.74,,-4.615505,-10.680156,8.09709,-14.507152,L,L,R,L,73.136|86.041|92.74|105.645,ok,
858,204475480,ok,858,route-stress-0858.png,39,false,true,false,0,0,0,0,0,427,7,85,85,8.844126,76.002813,generic,inner,4.344968,2.588716,plaza,inner,73.552,3|4,,,107.509,109.201,0.20103,-5.733767,8.72476,-13.749054,R,L,R,L,92.13|104.477|107.509|109.201,ok,
859,829489271,ok,859,route-stress-0859.png,25,false,true,true,2,0,0,2,0,244,8,159,58|58|42,-42.988926,41.991416,gate,inner,59.012217,15.324144,generic,inner,105.429,2|3,,125.914,126.582,,-5.704312,5.460989,-8.968333,9.455311,L,R,L,R,113.447|125.914|126.582|134.135,ok,"52.684833,64.560474>7.372319,23.876527:side;-7.505052,45.673736>-5.903921,-29.898497:side"
860,1745076438,ok,860,route-stress-0860.png,37,true,false,true,1,0,0,1,0,514,21,323,207|112,-27.161806,22.763832,generic,inner,21.678531,-17.131133,generic,inner,63.063,2|3,,83.728,85.198,,4.309079,-6.204956,7.688399,-8.435939,R,L,R,L,77.872|83.728|85.198|94.352,ok,"-22.552641,-67.641719>28.628230,-16.614018:side"
861,1675332684,ok,861,route-stress-0861.png,29,true,true,true,0,0,0,0,0,479,11,127,126,-80.58091,24.490884,generic,inner,-14.778528,95.60218,outerHighrise,outsideWall,96.885,3|4,,,130.655,131.367,-8.065034,0.535788,-7.54633,7.742538,L,R,L,R,124.926|129.795|130.655|131.367,ok,
862,1311317554,ok,862,route-stress-0862.png,29,true,false,true,1,0,0,1,0,432,20,217,2|214,-3.144629,-0.98708,plaza,inner,-24.364747,43.935176,generic,inner,49.682,3|4,,,95.663,97.527,4.682135,-3.446774,11.91704,-15.466597,R,L,R,L,56.564|60.927|95.663|97.527,ok,"75.592311,9.827724>-19.161824,75.224206:side"
863,1480328051,ok,863,route-stress-0863.png,33,false,true,true,0,0,0,0,0,491,12,159,158,123.887718,35.219363,gate,inner,90.287392,87.687691,gate,inner,62.305,2|3,,107.903,109.316,,-3.503099,10.837968,-4.720958,11.952167,L,R,L,R,67.318|107.903|109.316|125.87,ok,
864,1627439719,ok,864,route-stress-0864.png,35,false,true,false,4,0,0,4,0,300,10,369,80|104|24|85|75,-2.218195,2.825711,plaza,inner,2.070275,47.18301,generic,inner,44.564,3|4,,,85.949,91.14,10.489116,2.022557,0.803557,-12.855575,R,R,R,L,64.819|78.25|85.949|91.14,ok,"-48.628012,-48.281182>-58.624678,20.391479:side;35.492583,-44.925339>-64.763155,-17.181631:side;15.935745,-78.354578>-38.654989,-68.509824:side;93.619545,0.463968>14.785086,-76.757687:side"
865,1854190482,ok,865,route-stress-0865.png,27,true,false,true,4,0,0,4,1,408,12,618,1|408|51|58|94,81.055408,19.316166,outerHighrise,outsideWall,23.51741,-43.401885,park,inner,85.113,2|3,,162.17,162.403,,-7.679124,-9.301351,19.842682,-9.07443,L,L,R,L,160.871|162.17|162.403|164.415,ok,"3.545647,92.624900>66.728944,53.473578:side;-10.338641,-6.120534>5.266648,95.017065:side:timeout;-52.153103,30.566920>52.896692,-21.655769:side;74.153766,48.420524>24.650850,84.071448:side"
866,87907888,ok,866,route-stress-0866.png,40,false,false,false,0,0,0,0,0,437,8,54,54,-7.339049,-59.27149,generic,inner,2.408023,14.652545,park,inner,74.564,3|4,,,111.062,111.619,9.459767,-11.977775,-13.538982,12.782052,R,L,L,R,91.32|101.257|111.062|111.619,ok,
867,1142414999,ok,867,route-stress-0867.png,40,false,true,true,0,0,0,0,0,343,15,120,120,35.559458,-117.778093,gate,inner,29.064901,-36.014792,generic,inner,82.021,3|4,,,142.002,143.973,0.617457,-0.923929,-15.237634,26.15728,R,L,L,R,94.736|107.227|142.002|143.973,ok,
868,2043015646,ok,868,route-stress-0868.png,28,false,false,false,1,0,0,1,0,284,7,131,76|54,-50.145868,-39.541727,generic,inner,-32.500596,25.766438,generic,inner,67.65,3|4,,,91.472,92.509,-7.501254,-5.825961,-14.551293,9.184007,L,L,L,R,82.797|88.711|91.472|92.509,ok,"81.960537,-11.678345>19.634087,33.483175:side"
869,296146958,ok,869,route-stress-0869.png,37,true,true,false,1,0,0,1,0,376,13,126,121|4,45.5289,-16.040867,generic,inner,2.894229,-47.369814,generic,inner,52.908,2|3,,88.847,91.244,,0.328481,-4.28968,11.197006,-10.641432,R,L,R,L,56.738|88.847|91.244|97.242,ok,"47.484512,-21.899455>5.517369,-18.308847:side"
870,178423644,ok,870,route-stress-0870.png,38,false,true,true,5,0,0,5,0,510,13,412,149|105|70|47|15|19,-37.820471,15.60975,generic,inner,-77.18153,6.396812,generic,inner,40.425,3|4,,,105.455,105.9,-9.886522,11.494874,13.430264,-21.037206,L,R,R,L,57.666|81.291|105.455|105.9,ok,"-81.597595,-38.307734>25.356235,-26.634588:side;77.687733,35.782990>38.054352,73.119123:side;13.682487,-44.028844>-33.669353,37.010599:side;-46.608862,-23.724287>-100.820229,43.815440:side;-7.889672,-33.981944>-60.343960,44.787139:side"
871,814428131,ok,871,route-stress-0871.png,35,false,true,false,1,0,0,1,0,209,13,214,47|167,10.605406,-9.687368,park,inner,-106.709756,-8.003047,generic,inner,117.327,2|3,,137.187,141.213,,-5.936515,6.365009,-6.303826,13.335476,L,R,L,R,133.262|137.187|141.213|153.779,ok,"-25.892068,4.734603>15.552574,-7.446858:side"
872,1486168830,ok,872,route-stress-0872.png,38,false,false,true,0,0,0,0,0,470,28,159,154,-76.053826,-51.822523,gate,inner,-52.437144,-16.661111,generic,inner,42.356,1|2,74.225,75.61,,,9.610273,-7.18986,14.207924,18.141611,R,L,R,R,74.225|75.61|86.102|92.056,ok,
873,593314515,ok,873,route-stress-0873.png,30,false,true,true,5,1,0,4,0,620,21,513,157|56|88|92|24|83,-46.953063,6.474321,generic,inner,-62.669502,-40.050682,gate,inner,49.108,3|4,,,131.63,150.319,2.330737,11.100006,18.52449,-9.657974,R,R,R,L,60.021|77.243|131.63|150.319,ok,"63.497853,98.432611>12.683378,75.714723:distinct;-6.598950,-32.317743>8.247717,13.219444:side;-57.159023,98.135237>-25.575248,41.160155:side;-3.647038,-34.083564>7.689104,83.985208:side;-64.665156,6.465472>-24.925721,-17.889706:side"
874,656880837,ok,874,route-stress-0874.png,35,true,true,true,0,0,0,0,0,585,15,122,122,15.84754,-0.040282,park,inner,12.74888,47.661646,park,inner,47.802,2|3,,65.753,69.017,,3.300685,-8.63525,7.293131,9.753533,R,L,R,R,52.715|65.753|69.017|95.009,ok,
875,397383672,ok,875,route-stress-0875.png,27,true,true,true,0,0,0,0,0,274,6,124,124,-24.750521,-15.244141,generic,inner,31.851136,37.615606,generic,inner,77.446,3|4,,,109.919,118.916,5.4187,7.800249,-3.458369,13.810162,R,R,L,R,88.561|97.013|109.919|118.916,ok,
876,1842302514,ok,876,route-stress-0876.png,36,false,true,true,2,0,0,2,0,276,14,361,162|102|94,15.540874,-96.826855,gate,inner,-44.928343,-47.316601,generic,inner,78.152,2|3,,116.924,117.143,,9.260594,1.753858,-11.742225,-2.788254,R,R,L,L,116|116.924|117.143|119.012,ok,"-105.886145,23.554007>-40.655165,50.523182:side;-51.817436,-10.768076>-8.546322,-54.417748:side"
877,205973549,ok,877,route-stress-0877.png,35,false,false,true,6,0,0,6,0,559,11,370,63|34|52|72|26|37|78,-42.963574,47.715243,generic,inner,19.127556,-39.130615,generic,inner,106.759,1|2,131.408,133.086,,,10.788925,-11.301203,-0.109473,-16.790867,R,L,L,L,131.408|133.086|135.592|145.474,ok,"0.536545,100.990852>-99.357388,57.778309:side;-38.207785,-49.466996>-1.186494,-64.829970:side;3.159715,35.309484>12.504501,75.221390:side;-10.488829,-47.204956>-69.275819,-26.666382:side;-69.980639,-31.731337>30.343055,-42.096152:side;33.233673,-40.397989>-17.900039,-19.088341:side"
878,1698792459,ok,878,route-stress-0878.png,33,true,true,true,2,0,0,2,0,525,34,408,228|97|72,-117.94056,17.139113,gate,inner,-14.814837,42.106269,generic,inner,106.105,2|3,,146.629,148.369,,-6.154325,-3.147756,9.868651,-16.395518,L,L,R,L,128.626|146.629|148.369|154.553,ok,"-141.517711,27.173287>-67.474731,-60.747517:side;-90.282069,32.423037>-44.161747,69.069498:side"
879,1083614613,ok,879,route-stress-0879.png,26,false,false,false,1,0,0,1,0,367,12,171,162|5,63.804455,20.718808,generic,inner,40.52563,-35.041305,generic,inner,60.424,3|4,,,100.786,101.471,-4.466397,-0.447734,-14.707312,1.783046,L,L,L,R,78.794|97.142|100.786|101.471,ok,"41.387226,50.310603>48.085369,-40.572592:side"
880,726116946,ok,880,route-stress-0880.png,39,true,false,true,6,0,0,6,0,822,60,1296,383|308|192|202|40|14|133,91.086406,8.35615,generic,inner,1.986939,-23.730404,park,inner,94.701,1|2,117.302,117.397,,,-10.171994,6.451103,10.71372,-16.307802,L,R,R,L,117.302|117.397|118.53|127.932,ok,"-12.928147,-53.629781>-93.989466,26.559561:side;2.891946,-42.259363>-5.533729,66.855096:side;33.545380,101.610419>-25.217957,16.511179:side;26.227425,19.344977>-70.322009,67.133243:side;51.533435,5.637594>2.311085,-21.020770:side;14.391057,-9.709104>-12.391957,-49.669575:side"
881,259912946,ok,881,route-stress-0881.png,33,false,false,true,0,0,0,0,0,470,18,108,107,42.850606,-50.684073,generic,inner,-12.103057,-56.269663,gate,inner,55.237,3|4,,,103.127,104.096,6.50354,8.812456,-6.524347,10.123261,R,R,L,R,100.473|102.13|103.127|104.096,ok,
